498 123339
Odair_Cunha Murillo_Gouvea 14
Odair_Cunha Ricardo_Maia 12
Odair_Cunha Júnior_Mano 10
Odair_Cunha Marangoni 10
Odair_Cunha Adail_Filho 10
Odair_Cunha Nicoletti 4
Odair_Cunha Gustavo_Gayer 4
Odair_Cunha Pedro_Aihara 12
Odair_Cunha Antônio_Doido 6
Odair_Cunha Delegado_Ramagem 4
Odair_Cunha Silvye_Alves 8
Odair_Cunha Filipe_Barros 4
Odair_Cunha Silvia_Cristina 10
Odair_Cunha Carlos_Zarattini 16
Odair_Cunha Erika_Hilton 18
Odair_Cunha Alex_Santana 4
Odair_Cunha David_Soares 4
Odair_Cunha Arthur_Lira 2
Odair_Cunha Zé_Neto 14
Odair_Cunha Luciano_Bivar 4
Odair_Cunha Hélio_Leite 4
Odair_Cunha Alberto_Mourão 4
Odair_Cunha Dr._Benjamim 2
Odair_Cunha Luciano_Vieira 4
Odair_Cunha Mario_Frias 2
Hildo_Rocha Alencar_Santana 44
Hildo_Rocha Dr._Victor_Linhalis 46
Hildo_Rocha Aguinaldo_Ribeiro 28
Hildo_Rocha Fernando_Monteiro 40
Hildo_Rocha Dr._Francisco 44
Hildo_Rocha Mauricio_Neves 26
Hildo_Rocha Alexandre_Guimarães 38
Hildo_Rocha Helder_Salomão 30
Hildo_Rocha Gilberto_Nascimento 10
Hildo_Rocha Pezenti 26
Hildo_Rocha Reginaldo_Lopes 20
Hildo_Rocha Zé_Trovão 16
Hildo_Rocha Paulo_Azi 30
Hildo_Rocha Adolfo_Viana 38
Hildo_Rocha Bruno_Farias 40
Hildo_Rocha Patrus_Ananias 32
Hildo_Rocha Evair_Vieira_de_Melo 16
Hildo_Rocha Lázaro_Botelho 42
Hildo_Rocha Julio_Lopes 38
Hildo_Rocha Daniel_José 26
Hildo_Rocha Coronel_Telhada 24
Hildo_Rocha Lula_da_Fonte 44
Hildo_Rocha Osmar_Terra 30
Hildo_Rocha Marco_Brasil 44
Hildo_Rocha Jack_Rocha 44
Hildo_Rocha Silas_Câmara 40
Hildo_Rocha Sanderson 14
Hildo_Rocha Pinheirinho 36
Hildo_Rocha Leur_Lomanto_Júnior 30
Hildo_Rocha Pedro_Paulo 32
Hildo_Rocha Padovani 26
Hildo_Rocha José_Priante 32
Hildo_Rocha Dr._Daniel_Soranz 38
Hildo_Rocha Vicentinho 30
Hildo_Rocha Dr._Frederico 30
Hildo_Rocha Hugo_Motta 42
Hildo_Rocha Gleisi_Hoffmann 36
Hildo_Rocha Carla_Ayres 42
Hildo_Rocha Gilvan_Maximo 24
Hildo_Rocha Júlio_Cesar 40
Hildo_Rocha Greyce_Elias 22
Hildo_Rocha Marcos_Soares 32
Hildo_Rocha Reinhold_Stephanes 26
Hildo_Rocha Tiririca 32
Hildo_Rocha Aliel_Machado 20
Hildo_Rocha Luiz_Fernando_Faria 32
Hildo_Rocha Jadyel_Alencar 42
Hildo_Rocha Dr._Gonçalo 42
Hildo_Rocha Amom_Mandel 22
Hildo_Rocha Fernando_Rodolfo 26
Hildo_Rocha Paulo_Abi-Ackel 38
Hildo_Rocha Afonso_Hamm 28
Hildo_Rocha Camila_Jara 40
Hildo_Rocha Heitor_Schuch 38
Hildo_Rocha Luis_Carlos_Gomes 40
Hildo_Rocha Raimundo_Costa 34
Hildo_Rocha Bosco_Costa 36
Hildo_Rocha André_Figueiredo 44
Hildo_Rocha Eriberto_Medeiros 38
Hildo_Rocha Antônia_Lúcia 30
Hildo_Rocha Pedro_Westphalen 28
Hildo_Rocha Átila_Lira 26
Hildo_Rocha Ismael_Alexandrino 28
Hildo_Rocha Robério_Monteiro 38
Hildo_Rocha Natália_Bonavides 40
Hildo_Rocha AJ_Albuquerque 42
Hildo_Rocha Domingos_Sávio 20
Hildo_Rocha José_Nelto 30
Hildo_Rocha Alceu_Moreira 36
Hildo_Rocha Any_Ortiz 18
Hildo_Rocha José_Medeiros 24
Hildo_Rocha Marussa_Boldrin 40
Hildo_Rocha Fred_Costa 24
Hildo_Rocha Julio_Arcoverde 44
Hildo_Rocha Paulão 42
Hildo_Rocha Giacobo 12
Hildo_Rocha Doutor_Luizinho 18
Hildo_Rocha Daiana_Santos 38
Hildo_Rocha Rodrigo_Gambale 40
Hildo_Rocha Celso_Russomanno 28
Hildo_Rocha Márcio_Jerry 40
Hildo_Rocha Antonio_Brito 24
Hildo_Rocha Baleia_Rossi 42
Hildo_Rocha José_Airton_Félix_Cirilo 36
Hildo_Rocha Dr._Remy_Soares 36
Hildo_Rocha Juliana_Kolankiewicz 36
Hildo_Rocha Dandara 40
Hildo_Rocha Sidney_Leite 16
Hildo_Rocha Messias_Donato 28
Hildo_Rocha Jandira_Feghali 42
Hildo_Rocha Arnaldo_Jardim 40
Hildo_Rocha Da_Vitoria 44
Hildo_Rocha Luciano_Azevedo 32
Hildo_Rocha Mauricio_Marcon 18
Hildo_Rocha Pastor_Eurico 22
Hildo_Rocha Miguel_Ângelo 30
Hildo_Rocha Félix_Mendonça_Júnior 18
Hildo_Rocha Isnaldo_Bulhões_Jr. 32
Hildo_Rocha Helena_Lima 36
Hildo_Rocha Eliza_Virgínia 26
Hildo_Rocha Loreny 26
Hildo_Rocha Kiko_Celeguim 40
Hildo_Rocha João_Leão 44
Hildo_Rocha Sóstenes_Cavalcante 16
Hildo_Rocha Luisa_Canziani 24
Hildo_Rocha Covatti_Filho 20
Hildo_Rocha Altineu_Côrtes 24
Hildo_Rocha João_Daniel 36
Hildo_Rocha Lucio_Mosquini 26
Hildo_Rocha Marcos_Tavares 34
Hildo_Rocha Dra._Alessandra_Haber 26
Hildo_Rocha Luis_Tibé 22
Hildo_Rocha Delegado_Caveira 16
Hildo_Rocha Clodoaldo_Magalhães 24
Hildo_Rocha Délio_Pinheiro 14
Hildo_Rocha Duda_Ramos 24
Hildo_Rocha Pedro_Lupion 18
Hildo_Rocha Euclydes_Pettersen 30
Hildo_Rocha Talíria_Petrone 24
Hildo_Rocha Guilherme_Boulos 24
Hildo_Rocha Tarcísio_Motta 24
Hildo_Rocha Célia_Xakriabá 22
Hildo_Rocha Ivan_Valente 22
Hildo_Rocha Fernanda_Melchionna 14
Hildo_Rocha Professora_Luciene_Cavalcante 20
Hildo_Rocha Pastor_Henrique_Vieira 24
Hildo_Rocha Beto_Pereira 10
Hildo_Rocha Chico_Alencar 22
Hildo_Rocha Carmen_Zanotto 12
Hildo_Rocha Daniel_Agrobom 10
Hildo_Rocha Sâmia_Bomfim 14
Hildo_Rocha Roberta_Roma 12
Hildo_Rocha Ricardo_Salles 10
Hildo_Rocha Alex_Manente 10
Hildo_Rocha Glauber_Braga 14
Hildo_Rocha Luiz_Carlos_Busato 18
Hildo_Rocha Zé_Vitor 10
Hildo_Rocha Silvye_Alves 10
Hildo_Rocha Carlos_Zarattini 18
Hildo_Rocha Erika_Hilton 12
Hildo_Rocha Flávia_Morais 14
Hildo_Rocha Alex_Santana 4
Hildo_Rocha Andreia_Siqueira 12
Hildo_Rocha Júnior_Mano 12
Hildo_Rocha Junior_Lourenço 10
Hildo_Rocha Lebrão 16
Hildo_Rocha Murillo_Gouvea 16
Hildo_Rocha Emanuel_Pinheiro_Neto 6
Hildo_Rocha Antônio_Doido 4
Hildo_Rocha Adail_Filho 12
Hildo_Rocha David_Soares 8
Hildo_Rocha Marangoni 12
Hildo_Rocha Ricardo_Maia 14
Hildo_Rocha Elmar_Nascimento 6
Hildo_Rocha Arthur_Lira 2
Hildo_Rocha Pedro_Aihara 14
Hildo_Rocha Luiz_Carlos_Hauly 14
Hildo_Rocha Zé_Neto 10
Hildo_Rocha Silvia_Cristina 12
Hildo_Rocha Luciano_Bivar 4
Hildo_Rocha Hélio_Leite 4
Hildo_Rocha Alberto_Mourão 8
Hildo_Rocha Dr._Benjamim 6
Hildo_Rocha Luciano_Vieira 8
Hildo_Rocha Gustavo_Gayer 6
Hildo_Rocha Nicoletti 6
Hildo_Rocha Filipe_Barros 6
Hildo_Rocha Delegado_Ramagem 6
Hildo_Rocha André_Ferreira 2
Hildo_Rocha Mario_Frias 6
Hildo_Rocha Dr._Fernando_Máximo 6
Alencar_Santana Dr._Victor_Linhalis 42
Alencar_Santana Aguinaldo_Ribeiro 24
Alencar_Santana Fernando_Monteiro 36
Alencar_Santana Dr._Francisco 48
Alencar_Santana Mauricio_Neves 24
Alencar_Santana Alexandre_Guimarães 36
Alencar_Santana Helder_Salomão 34
Alencar_Santana Gilberto_Nascimento 10
Alencar_Santana Pezenti 24
Alencar_Santana Reginaldo_Lopes 22
Alencar_Santana Zé_Trovão 14
Alencar_Santana Paulo_Azi 26
Alencar_Santana Adolfo_Viana 34
Alencar_Santana Bruno_Farias 36
Alencar_Santana Patrus_Ananias 36
Alencar_Santana Evair_Vieira_de_Melo 14
Alencar_Santana Lázaro_Botelho 38
Alencar_Santana Julio_Lopes 34
Alencar_Santana Daniel_José 24
Alencar_Santana Coronel_Telhada 22
Alencar_Santana Lula_da_Fonte 40
Alencar_Santana Osmar_Terra 28
Alencar_Santana Marco_Brasil 40
Alencar_Santana Jack_Rocha 48
Alencar_Santana Silas_Câmara 36
Alencar_Santana Sanderson 12
Alencar_Santana Pinheirinho 32
Alencar_Santana Leur_Lomanto_Júnior 28
Alencar_Santana Pedro_Paulo 30
Alencar_Santana Padovani 24
Alencar_Santana José_Priante 28
Alencar_Santana Dr._Daniel_Soranz 42
Alencar_Santana Vicentinho 34
Alencar_Santana Dr._Frederico 28
Alencar_Santana Hugo_Motta 42
Alencar_Santana Gleisi_Hoffmann 36
Alencar_Santana Carla_Ayres 46
Alencar_Santana Gilvan_Maximo 22
Alencar_Santana Júlio_Cesar 38
Alencar_Santana Greyce_Elias 20
Alencar_Santana Marcos_Soares 30
Alencar_Santana Reinhold_Stephanes 24
Alencar_Santana Tiririca 30
Alencar_Santana Aliel_Machado 22
Alencar_Santana Luiz_Fernando_Faria 28
Alencar_Santana Jadyel_Alencar 42
Alencar_Santana Dr._Gonçalo 38
Alencar_Santana Amom_Mandel 18
Alencar_Santana Fernando_Rodolfo 24
Alencar_Santana Paulo_Abi-Ackel 34
Alencar_Santana Afonso_Hamm 26
Alencar_Santana Camila_Jara 44
Alencar_Santana Heitor_Schuch 38
Alencar_Santana Luis_Carlos_Gomes 36
Alencar_Santana Raimundo_Costa 32
Alencar_Santana Bosco_Costa 32
Alencar_Santana André_Figueiredo 48
Alencar_Santana Eriberto_Medeiros 42
Alencar_Santana Antônia_Lúcia 28
Alencar_Santana Pedro_Westphalen 28
Alencar_Santana Átila_Lira 30
Alencar_Santana Ismael_Alexandrino 28
Alencar_Santana Robério_Monteiro 44
Alencar_Santana Natália_Bonavides 44
Alencar_Santana AJ_Albuquerque 38
Alencar_Santana Domingos_Sávio 18
Alencar_Santana José_Nelto 28
Alencar_Santana Alceu_Moreira 34
Alencar_Santana Any_Ortiz 16
Alencar_Santana José_Medeiros 20
Alencar_Santana Marussa_Boldrin 36
Alencar_Santana Fred_Costa 24
Alencar_Santana Julio_Arcoverde 40
Alencar_Santana Paulão 46
Alencar_Santana Giacobo 14
Alencar_Santana Doutor_Luizinho 18
Alencar_Santana Daiana_Santos 44
Alencar_Santana Rodrigo_Gambale 36
Alencar_Santana Celso_Russomanno 24
Alencar_Santana Márcio_Jerry 44
Alencar_Santana Antonio_Brito 24
Alencar_Santana Baleia_Rossi 38
Alencar_Santana José_Airton_Félix_Cirilo 42
Alencar_Santana Dr._Remy_Soares 32
Alencar_Santana Juliana_Kolankiewicz 34
Alencar_Santana Dandara 44
Alencar_Santana Sidney_Leite 14
Alencar_Santana Messias_Donato 26
Alencar_Santana Jandira_Feghali 46
Alencar_Santana Arnaldo_Jardim 36
Alencar_Santana Da_Vitoria 40
Alencar_Santana Luciano_Azevedo 32
Alencar_Santana Mauricio_Marcon 16
Alencar_Santana Pastor_Eurico 20
Alencar_Santana Miguel_Ângelo 34
Alencar_Santana Félix_Mendonça_Júnior 16
Alencar_Santana Isnaldo_Bulhões_Jr. 28
Alencar_Santana Helena_Lima 32
Alencar_Santana Eliza_Virgínia 22
Alencar_Santana Loreny 24
Alencar_Santana Kiko_Celeguim 44
Alencar_Santana João_Leão 40
Alencar_Santana Sóstenes_Cavalcante 18
Alencar_Santana Luisa_Canziani 22
Alencar_Santana Covatti_Filho 18
Alencar_Santana Altineu_Côrtes 22
Alencar_Santana João_Daniel 36
Alencar_Santana Lucio_Mosquini 24
Alencar_Santana Marcos_Tavares 38
Alencar_Santana Dra._Alessandra_Haber 26
Alencar_Santana Luis_Tibé 24
Alencar_Santana Delegado_Caveira 14
Alencar_Santana Clodoaldo_Magalhães 24
Alencar_Santana Délio_Pinheiro 20
Alencar_Santana Duda_Ramos 24
Alencar_Santana Pedro_Lupion 16
Alencar_Santana Euclydes_Pettersen 26
Alencar_Santana Talíria_Petrone 30
Alencar_Santana Guilherme_Boulos 30
Alencar_Santana Tarcísio_Motta 30
Alencar_Santana Célia_Xakriabá 28
Alencar_Santana Ivan_Valente 28
Alencar_Santana Fernanda_Melchionna 20
Alencar_Santana Professora_Luciene_Cavalcante 26
Alencar_Santana Pastor_Henrique_Vieira 30
Alencar_Santana Beto_Pereira 6
Alencar_Santana Chico_Alencar 28
Alencar_Santana Carmen_Zanotto 10
Alencar_Santana Daniel_Agrobom 8
Alencar_Santana Sâmia_Bomfim 20
Alencar_Santana Roberta_Roma 10
Alencar_Santana Ricardo_Salles 8
Alencar_Santana Alex_Manente 8
Alencar_Santana Glauber_Braga 20
Alencar_Santana Luiz_Carlos_Busato 16
Alencar_Santana Zé_Vitor 8
Alencar_Santana Dr._Fernando_Máximo 4
Alencar_Santana Luiz_Carlos_Hauly 12
Alencar_Santana Elmar_Nascimento 8
Alencar_Santana Junior_Lourenço 12
Alencar_Santana Andreia_Siqueira 14
Alencar_Santana André_Ferreira 4
Alencar_Santana Emanuel_Pinheiro_Neto 8
Alencar_Santana Lebrão 14
Alencar_Santana Flávia_Morais 20
Alencar_Santana Murillo_Gouvea 14
Alencar_Santana Ricardo_Maia 12
Alencar_Santana Júnior_Mano 10
Alencar_Santana Marangoni 10
Alencar_Santana Adail_Filho 10
Alencar_Santana Nicoletti 4
Alencar_Santana Gustavo_Gayer 4
Alencar_Santana Pedro_Aihara 12
Alencar_Santana Antônio_Doido 6
Alencar_Santana Delegado_Ramagem 4
Alencar_Santana Silvye_Alves 8
Alencar_Santana Filipe_Barros 4
Alencar_Santana Silvia_Cristina 10
Alencar_Santana Carlos_Zarattini 16
Alencar_Santana Erika_Hilton 18
Alencar_Santana Alex_Santana 4
Alencar_Santana David_Soares 4
Alencar_Santana Arthur_Lira 2
Alencar_Santana Zé_Neto 14
Alencar_Santana Luciano_Bivar 4
Alencar_Santana Hélio_Leite 4
Alencar_Santana Alberto_Mourão 4
Alencar_Santana Dr._Benjamim 2
Alencar_Santana Luciano_Vieira 4
Alencar_Santana Mario_Frias 2
Dr._Victor_Linhalis Aguinaldo_Ribeiro 32
Dr._Victor_Linhalis Fernando_Monteiro 42
Dr._Victor_Linhalis Dr._Francisco 42
Dr._Victor_Linhalis Mauricio_Neves 28
Dr._Victor_Linhalis Alexandre_Guimarães 42
Dr._Victor_Linhalis Helder_Salomão 28
Dr._Victor_Linhalis Gilberto_Nascimento 12
Dr._Victor_Linhalis Pezenti 30
Dr._Victor_Linhalis Reginaldo_Lopes 20
Dr._Victor_Linhalis Zé_Trovão 20
Dr._Victor_Linhalis Paulo_Azi 34
Dr._Victor_Linhalis Adolfo_Viana 42
Dr._Victor_Linhalis Bruno_Farias 42
Dr._Victor_Linhalis Patrus_Ananias 30
Dr._Victor_Linhalis Evair_Vieira_de_Melo 20
Dr._Victor_Linhalis Lázaro_Botelho 46
Dr._Victor_Linhalis Julio_Lopes 40
Dr._Victor_Linhalis Daniel_José 30
Dr._Victor_Linhalis Coronel_Telhada 28
Dr._Victor_Linhalis Lula_da_Fonte 48
Dr._Victor_Linhalis Osmar_Terra 34
Dr._Victor_Linhalis Marco_Brasil 46
Dr._Victor_Linhalis Jack_Rocha 42
Dr._Victor_Linhalis Silas_Câmara 40
Dr._Victor_Linhalis Sanderson 18
Dr._Victor_Linhalis Pinheirinho 40
Dr._Victor_Linhalis Leur_Lomanto_Júnior 34
Dr._Victor_Linhalis Pedro_Paulo 32
Dr._Victor_Linhalis Padovani 28
Dr._Victor_Linhalis José_Priante 34
Dr._Victor_Linhalis Dr._Daniel_Soranz 36
Dr._Victor_Linhalis Vicentinho 28
Dr._Victor_Linhalis Dr._Frederico 34
Dr._Victor_Linhalis Hugo_Motta 44
Dr._Victor_Linhalis Gleisi_Hoffmann 36
Dr._Victor_Linhalis Carla_Ayres 40
Dr._Victor_Linhalis Gilvan_Maximo 28
Dr._Victor_Linhalis Júlio_Cesar 42
Dr._Victor_Linhalis Greyce_Elias 26
Dr._Victor_Linhalis Marcos_Soares 30
Dr._Victor_Linhalis Reinhold_Stephanes 28
Dr._Victor_Linhalis Tiririca 36
Dr._Victor_Linhalis Aliel_Machado 20
Dr._Victor_Linhalis Luiz_Fernando_Faria 34
Dr._Victor_Linhalis Jadyel_Alencar 44
Dr._Victor_Linhalis Dr._Gonçalo 44
Dr._Victor_Linhalis Amom_Mandel 24
Dr._Victor_Linhalis Fernando_Rodolfo 30
Dr._Victor_Linhalis Paulo_Abi-Ackel 38
Dr._Victor_Linhalis Afonso_Hamm 30
Dr._Victor_Linhalis Camila_Jara 38
Dr._Victor_Linhalis Heitor_Schuch 36
Dr._Victor_Linhalis Luis_Carlos_Gomes 42
Dr._Victor_Linhalis Raimundo_Costa 36
Dr._Victor_Linhalis Bosco_Costa 40
Dr._Victor_Linhalis André_Figueiredo 42
Dr._Victor_Linhalis Eriberto_Medeiros 42
Dr._Victor_Linhalis Antônia_Lúcia 34
Dr._Victor_Linhalis Pedro_Westphalen 32
Dr._Victor_Linhalis Átila_Lira 28
Dr._Victor_Linhalis Ismael_Alexandrino 32
Dr._Victor_Linhalis Robério_Monteiro 36
Dr._Victor_Linhalis Natália_Bonavides 40
Dr._Victor_Linhalis AJ_Albuquerque 46
Dr._Victor_Linhalis Domingos_Sávio 24
Dr._Victor_Linhalis José_Nelto 28
Dr._Victor_Linhalis Alceu_Moreira 40
Dr._Victor_Linhalis Any_Ortiz 20
Dr._Victor_Linhalis José_Medeiros 24
Dr._Victor_Linhalis Marussa_Boldrin 44
Dr._Victor_Linhalis Fred_Costa 28
Dr._Victor_Linhalis Julio_Arcoverde 46
Dr._Victor_Linhalis Paulão 42
Dr._Victor_Linhalis Giacobo 16
Dr._Victor_Linhalis Doutor_Luizinho 20
Dr._Victor_Linhalis Daiana_Santos 36
Dr._Victor_Linhalis Rodrigo_Gambale 44
Dr._Victor_Linhalis Celso_Russomanno 32
Dr._Victor_Linhalis Márcio_Jerry 38
Dr._Victor_Linhalis Antonio_Brito 22
Dr._Victor_Linhalis Baleia_Rossi 44
Dr._Victor_Linhalis José_Airton_Félix_Cirilo 34
Dr._Victor_Linhalis Dr._Remy_Soares 38
Dr._Victor_Linhalis Juliana_Kolankiewicz 40
Dr._Victor_Linhalis Dandara 40
Dr._Victor_Linhalis Sidney_Leite 18
Dr._Victor_Linhalis Messias_Donato 32
Dr._Victor_Linhalis Jandira_Feghali 40
Dr._Victor_Linhalis Arnaldo_Jardim 44
Dr._Victor_Linhalis Da_Vitoria 46
Dr._Victor_Linhalis Luciano_Azevedo 36
Dr._Victor_Linhalis Mauricio_Marcon 22
Dr._Victor_Linhalis Pastor_Eurico 26
Dr._Victor_Linhalis Miguel_Ângelo 28
Dr._Victor_Linhalis Félix_Mendonça_Júnior 20
Dr._Victor_Linhalis Isnaldo_Bulhões_Jr. 30
Dr._Victor_Linhalis Helena_Lima 40
Dr._Victor_Linhalis Eliza_Virgínia 30
Dr._Victor_Linhalis Loreny 26
Dr._Victor_Linhalis Kiko_Celeguim 38
Dr._Victor_Linhalis João_Leão 42
Dr._Victor_Linhalis Sóstenes_Cavalcante 18
Dr._Victor_Linhalis Luisa_Canziani 28
Dr._Victor_Linhalis Covatti_Filho 22
Dr._Victor_Linhalis Altineu_Côrtes 28
Dr._Victor_Linhalis João_Daniel 34
Dr._Victor_Linhalis Lucio_Mosquini 30
Dr._Victor_Linhalis Marcos_Tavares 34
Dr._Victor_Linhalis Dra._Alessandra_Haber 26
Dr._Victor_Linhalis Luis_Tibé 24
Dr._Victor_Linhalis Delegado_Caveira 20
Dr._Victor_Linhalis Clodoaldo_Magalhães 24
Dr._Victor_Linhalis Délio_Pinheiro 14
Dr._Victor_Linhalis Duda_Ramos 28
Dr._Victor_Linhalis Pedro_Lupion 22
Dr._Victor_Linhalis Euclydes_Pettersen 34
Dr._Victor_Linhalis Talíria_Petrone 22
Dr._Victor_Linhalis Guilherme_Boulos 22
Dr._Victor_Linhalis Tarcísio_Motta 22
Dr._Victor_Linhalis Célia_Xakriabá 20
Dr._Victor_Linhalis Ivan_Valente 22
Dr._Victor_Linhalis Fernanda_Melchionna 14
Dr._Victor_Linhalis Professora_Luciene_Cavalcante 20
Dr._Victor_Linhalis Pastor_Henrique_Vieira 22
Dr._Victor_Linhalis Beto_Pereira 14
Dr._Victor_Linhalis Chico_Alencar 20
Dr._Victor_Linhalis Carmen_Zanotto 16
Dr._Victor_Linhalis Daniel_Agrobom 14
Dr._Victor_Linhalis Sâmia_Bomfim 14
Dr._Victor_Linhalis Roberta_Roma 16
Dr._Victor_Linhalis Ricardo_Salles 14
Dr._Victor_Linhalis Alex_Manente 12
Dr._Victor_Linhalis Glauber_Braga 14
Dr._Victor_Linhalis Luiz_Carlos_Busato 20
Dr._Victor_Linhalis Zé_Vitor 14
Dr._Victor_Linhalis Dr._Fernando_Máximo 10
Dr._Victor_Linhalis Luiz_Carlos_Hauly 16
Dr._Victor_Linhalis Elmar_Nascimento 6
Dr._Victor_Linhalis Junior_Lourenço 14
Dr._Victor_Linhalis Andreia_Siqueira 14
Dr._Victor_Linhalis André_Ferreira 6
Dr._Victor_Linhalis Emanuel_Pinheiro_Neto 10
Dr._Victor_Linhalis Lebrão 18
Dr._Victor_Linhalis Flávia_Morais 12
Dr._Victor_Linhalis Murillo_Gouvea 18
Dr._Victor_Linhalis Ricardo_Maia 16
Dr._Victor_Linhalis Júnior_Mano 16
Dr._Victor_Linhalis Marangoni 14
Dr._Victor_Linhalis Adail_Filho 14
Dr._Victor_Linhalis Nicoletti 10
Dr._Victor_Linhalis Gustavo_Gayer 10
Dr._Victor_Linhalis Pedro_Aihara 16
Dr._Victor_Linhalis Antônio_Doido 8
Dr._Victor_Linhalis Delegado_Ramagem 10
Dr._Victor_Linhalis Silvye_Alves 10
Dr._Victor_Linhalis Filipe_Barros 10
Dr._Victor_Linhalis Silvia_Cristina 14
Dr._Victor_Linhalis Carlos_Zarattini 16
Dr._Victor_Linhalis Erika_Hilton 12
Dr._Victor_Linhalis Alex_Santana 6
Dr._Victor_Linhalis David_Soares 8
Dr._Victor_Linhalis Arthur_Lira 2
Dr._Victor_Linhalis Zé_Neto 8
Dr._Victor_Linhalis Luciano_Bivar 4
Dr._Victor_Linhalis Alberto_Mourão 8
Dr._Victor_Linhalis Dr._Benjamim 6
Dr._Victor_Linhalis Luciano_Vieira 8
Dr._Victor_Linhalis Hélio_Leite 2
Dr._Victor_Linhalis Mario_Frias 6
Dr._Daniel_Soranz Célia_Xakriabá 34
Dr._Daniel_Soranz Tarcísio_Motta 36
Dr._Daniel_Soranz Professora_Luciene_Cavalcante 32
Dr._Daniel_Soranz Chico_Alencar 34
Dr._Daniel_Soranz Sidney_Leite 14
Dr._Daniel_Soranz Glauber_Braga 24
Dr._Daniel_Soranz Ivan_Valente 34
Dr._Daniel_Soranz Pastor_Henrique_Vieira 36
Dr._Daniel_Soranz Talíria_Petrone 36
Dr._Daniel_Soranz Fernanda_Melchionna 26
Dr._Daniel_Soranz Aguinaldo_Ribeiro 24
Dr._Daniel_Soranz Fernando_Monteiro 32
Dr._Daniel_Soranz Dr._Francisco 44
Dr._Daniel_Soranz Mauricio_Neves 22
Dr._Daniel_Soranz Alexandre_Guimarães 32
Dr._Daniel_Soranz Helder_Salomão 36
Dr._Daniel_Soranz Gilberto_Nascimento 12
Dr._Daniel_Soranz Pezenti 18
Dr._Daniel_Soranz Reginaldo_Lopes 20
Dr._Daniel_Soranz Zé_Trovão 18
Dr._Daniel_Soranz Paulo_Azi 28
Dr._Daniel_Soranz Adolfo_Viana 30
Dr._Daniel_Soranz Bruno_Farias 32
Dr._Daniel_Soranz Patrus_Ananias 38
Dr._Daniel_Soranz Evair_Vieira_de_Melo 14
Dr._Daniel_Soranz Lázaro_Botelho 34
Dr._Daniel_Soranz Julio_Lopes 34
Dr._Daniel_Soranz Daniel_José 20
Dr._Daniel_Soranz Coronel_Telhada 22
Dr._Daniel_Soranz Lula_da_Fonte 36
Dr._Daniel_Soranz Osmar_Terra 22
Dr._Daniel_Soranz Marco_Brasil 36
Dr._Daniel_Soranz Jack_Rocha 44
Dr._Daniel_Soranz Silas_Câmara 32
Dr._Daniel_Soranz Sanderson 14
Dr._Daniel_Soranz Pinheirinho 30
Dr._Daniel_Soranz Leur_Lomanto_Júnior 24
Dr._Daniel_Soranz Pedro_Paulo 28
Dr._Daniel_Soranz Padovani 20
Dr._Daniel_Soranz José_Priante 24
Dr._Daniel_Soranz Vicentinho 34
Dr._Daniel_Soranz Dr._Frederico 22
Dr._Daniel_Soranz Hugo_Motta 38
Dr._Daniel_Soranz Gleisi_Hoffmann 36
Dr._Daniel_Soranz Carla_Ayres 42
Dr._Daniel_Soranz Gilvan_Maximo 20
Dr._Daniel_Soranz Júlio_Cesar 32
Dr._Daniel_Soranz Greyce_Elias 18
Dr._Daniel_Soranz Marcos_Soares 24
Dr._Daniel_Soranz Reinhold_Stephanes 22
Dr._Daniel_Soranz Tiririca 26
Dr._Daniel_Soranz Aliel_Machado 22
Dr._Daniel_Soranz Luiz_Fernando_Faria 30
Dr._Daniel_Soranz Jadyel_Alencar 38
Dr._Daniel_Soranz Dr._Gonçalo 36
Dr._Daniel_Soranz Amom_Mandel 18
Dr._Daniel_Soranz Fernando_Rodolfo 20
Dr._Daniel_Soranz Paulo_Abi-Ackel 30
Dr._Daniel_Soranz Afonso_Hamm 26
Dr._Daniel_Soranz Camila_Jara 44
Dr._Daniel_Soranz Heitor_Schuch 36
Dr._Daniel_Soranz Luis_Carlos_Gomes 36
Dr._Daniel_Soranz Raimundo_Costa 28
Dr._Daniel_Soranz Bosco_Costa 32
Dr._Daniel_Soranz André_Figueiredo 44
Dr._Daniel_Soranz Eriberto_Medeiros 38
Dr._Daniel_Soranz Antônia_Lúcia 22
Dr._Daniel_Soranz Pedro_Westphalen 28
Dr._Daniel_Soranz Átila_Lira 32
Dr._Daniel_Soranz Ismael_Alexandrino 24
Dr._Daniel_Soranz Robério_Monteiro 38
Dr._Daniel_Soranz Natália_Bonavides 40
Dr._Daniel_Soranz AJ_Albuquerque 36
Dr._Daniel_Soranz Domingos_Sávio 14
Dr._Daniel_Soranz José_Nelto 24
Dr._Daniel_Soranz Alceu_Moreira 30
Dr._Daniel_Soranz Any_Ortiz 20
Dr._Daniel_Soranz José_Medeiros 16
Dr._Daniel_Soranz Marussa_Boldrin 32
Dr._Daniel_Soranz Fred_Costa 24
Dr._Daniel_Soranz Julio_Arcoverde 36
Dr._Daniel_Soranz Paulão 42
Dr._Daniel_Soranz Giacobo 10
Dr._Daniel_Soranz Doutor_Luizinho 20
Dr._Daniel_Soranz Daiana_Santos 42
Dr._Daniel_Soranz Rodrigo_Gambale 32
Dr._Daniel_Soranz Celso_Russomanno 24
Dr._Daniel_Soranz Márcio_Jerry 42
Dr._Daniel_Soranz Antonio_Brito 20
